,ResponseId,Q16,sent,distil_bert_sent
958,R_3VdQ3P9l7Wxsr9r,"Please don't make us dance for ""spirit"" or to pass time, i was put off by that, and by the weird stuff the team leads told about themselves (""weird facts""), made me feel (only at first) that we were treated like kids. One said something about wiping boogers on their socks?  I say this especially since a friend of mine who was a counselor at EFY told me the ""peanut butter jelly dance"" was the exact same thing they used at EFY. Oh, and having to repeat the names of everyone involved. We want to be treated like adults, and thankfully that was just a speed-bump, not the whole thing.  Also, please cut off testimony meetings at time, or make arrangements so the audience (I was in the auditorium) can see how many people are in line. We had ten up on the stage, someone I know went up halfway through the meeting to get in line, and we didn't see her on the stand until the end of the meeting about 40 minutes later.  It would also be nice to know which classes would have lunches at location after, i had to miss a class and when i went to the building near the end of lunch time i was told to go to another building. ",-1,2
959,R_1CfmD7LRjwgurcf,"I kind of talked with people in my group and we see the benefit it having classes, but not at the expense of visiting historical sights. I get some people donât want to go walk in the heat, but we thought of having classes only after like 5pm (because the sights close at 9pm) and encourage people to go walk around Nauvoo. Iâm not sure if it would possible, but using man-power to drive vans/ cars around so people donât have to be in heat walking everywhere? I know all 10 of us just genuinely had transformative experiences with the historic sights. ",1,0
960,R_6iy8UMDRJtXIBs0,Brandon Sanderson.... More......,1,2
961,R_7qh1lITX5oNE4bv,Try to have more activities that were in town like games that people could participate in besides driving out of town.,-1,1
962,R_1hayu7iXIdveRbn,,0,0
963,R_7Pn1R3R0A8XCcas,More advertising and getting the word out!,-1,0
964,R_6IT3YXa3wRHM8SS,More singing!!!,1,0
965,R_7ix28xZUd2LFpjT,"Make eating indoors, more slots for popular activities if possible. Excelent conference overall, would go again and rate five stars.",1,1
966,R_6Oozvb2ck2DhGGL,,0,0
967,R_1GCDBDXCqQwxmSJ,"For the theme being Think Celestial, I would have like the speakers for the break out rooms to talk more about Christ. Most talked about the Gospel and brought in scriptures and examples... But the ones I attended didn't ever testify of Christ or have Him be the center of the discussion. It was about the sacrament table but not Christ's a toning sacrifice. It was about changing your thinking habits and the science behind it but not about leaning on the Savior for help through it (that one they mentioned more about the fact that they were working on publishing their findings than about Christ). I really needed to learn of my Savior in a way that aimed only for YSA. It was the one time to have only one demographic in an area to speak of Christ, rejoice of Christ, and it felt like every speaker took away from Christ and focused on the imperfections of how we are worshiping and how they think we can change it, again without Christ. Not that they avoided the topic for they used scriptures and all ended in His name but that was it. I left feeling further from my Savior then when I started. I had gone to the Boise one and it had been a great experience where each lecture had been about the Savior and His example or testimony or teaching and so I was so excited to come to this one. But I really felt like the mark got missed. ",-1,2
968,R_64RqC0bXJmI4B5D,It felt like it was geared towards younger YSA members.,-1,0
969,R_1VeFjGAcAnHVbyx,,0,0
970,R_7ZHrzJrW0c0HbpL,I donât know,1,0
971,R_1f3bEpAtdmgj7JD,"I hate to say it. But I knew a lot of people that could say ""hey, why are there so many couples in this place? Do they know what the S is ysa stands for?"" call me bitter. I might be. But honestly, it's hard to get out there for me. So I just hate sifting through every couple to try to have connections. It's already hard enough to break into other friend groups that exist. So less is more when it comes to people in committed relationships. ",-1,2
972,R_1AGcTUhnpw3nZvT,"More variations in food would be nice. I don't like the dance format, but I think I am in a small minority concerning that. I also remember liking having dedicated downtime during EFY for things like scripture study. I'm not sure if it would work well in the YSA events, though.",-1,0
973,R_6PwheeEpLfOazZp,Maybe do it at the BYU Idaho campus because it was a lot of back-and-forth with Gas,-1,2
974,R_3F1YagjtksG1NWF,"Have more local activities and smaller groups so that people socialize. Assigning people to groups would get rid of cliques that make it difficultfor to meet new people, but this would be a deterant for some who are shy or very introverted from coming.",-1,1
975,R_13WPfH4FpQtiWJI,Get the food a little bit better with some balance to it with some fruits or vegetables. Possibly have a day dedicated to spirituality and another to fun. Along with more ways to start talking with other.,-1,1
976,R_7U61lnEO0EliFd7,Post the food schedule somewhere because people with out dietary *restrictions* can still have strong preferences,-1,0
977,R_1QPkk4FHsksrxCZ,Better food and more activities in the afternoons.,1,1
978,R_3KYG7NX8wg1blOo,,0,0
979,R_1mraaPtis9WMR80,I recommend making the classes more enjoyable.,1,1
980,R_51bV4GjABIEQ6Aq,,0,0
981,R_11tvN0aYXFfLPRP,,0,0
982,R_5ZbwVAqjOi1bT0Z,,0,0
983,R_5fradFlYPH4mpOx,If you are going to have people carpool. Have signs or a way to let others know what destination you are going to and how many seats you have.,-1,1
984,R_3m9MTGCbUBg8XX7,Have some of the workshops available at more than 1 time so that if we couldnât go at one time we could go at another. Time trips to Carthage better. Let us know what tours are available around Nauvoo so we can go to those as well.,-1,1
985,R_71ZW7RYcr79FD7c,"The sound quality was quite poor in the hockey rink. It was difficult to hear Elder Stevenson and others. The music stopped at the dance a couple times, downloading could help. It would be great to hear something like âtwo songs leftâ or âlast slow danceâ so the ending doesnât come so abruptly: :) Also, many songs were in between and it was hard to tell if they were a group dance or slow dance. More time between to compensate for classes? Or closer locations. We were asked our T-shirt size in the sign-up, but we didnât receive T-shirts. I love all my past EFY T-shirts, so this was pretty disappointing. ",-1,1
986,R_3VKHncW7qIosgBX,"Before the conference hold a voting pole on different things: like different types of food that fit the budget, types of activities, and maybe use one of the days for practical lessons; budgeting, cooking, etc. ",-1,0
